run_id,chan_id,detection method,0,1,accuracy,macro avg,weighted avg
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,predictor only,"{'precision': 0.9572385368366821, 'recall': 0.9682126107347577, 'f1-score': 0.9626943005181348, 'support': 1919}","{'precision': 0.8025889967637541, 'recall': 0.7492447129909365, 'f1-score': 0.775, 'support': 331}",0.936,"{'precision': 0.8799137668002182, 'recall': 0.8587286618628471, 'f1-score': 0.8688471502590673, 'support': 2250}","{'precision': 0.9344878711637314, 'recall': 0.936, 'f1-score': 0.9350823834196892, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,distance checker only,"{'precision': 0.8762557077625571, 'recall': 1.0, 'f1-score': 0.9340472134339256, 'support': 1919}","{'precision': 1.0, 'recall': 0.18126888217522658, 'f1-score': 0.3069053708439897, 'support': 331}",0.8795555555555555,"{'precision': 0.9381278538812785, 'recall': 0.5906344410876133, 'f1-score': 0.6204762921389577, 'support': 2250}","{'precision': 0.8944598680872654, 'recall': 0.8795555555555555, 'f1-score': 0.8417876801462506, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,speed checker only,"{'precision': 0.8528888888888889, 'recall': 1.0, 'f1-score': 0.9206044615015592, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 331}",0.8528888888888889,"{'precision': 0.42644444444444446, 'recall': 0.5, 'f1-score': 0.4603022307507796, 'support': 2250}","{'precision': 0.7274194567901234, 'recall': 0.8528888888888889, 'f1-score': 0.7851733162762188, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,physical consistency checker only,"{'precision': 0.8762557077625571, 'recall': 1.0, 'f1-score': 0.9340472134339256, 'support': 1919}","{'precision': 1.0, 'recall': 0.18126888217522658, 'f1-score': 0.3069053708439897, 'support': 331}",0.8795555555555555,"{'precision': 0.9381278538812785, 'recall': 0.5906344410876133, 'f1-score': 0.6204762921389577, 'support': 2250}","{'precision': 0.8944598680872654, 'recall': 0.8795555555555555, 'f1-score': 0.8417876801462506, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,Proposed method,"{'precision': 0.9572385368366821, 'recall': 0.9682126107347577, 'f1-score': 0.9626943005181348, 'support': 1919}","{'precision': 0.8025889967637541, 'recall': 0.7492447129909365, 'f1-score': 0.775, 'support': 331}",0.936,"{'precision': 0.8799137668002182, 'recall': 0.8587286618628471, 'f1-score': 0.8688471502590673, 'support': 2250}","{'precision': 0.9344878711637314, 'recall': 0.936, 'f1-score': 0.9350823834196892, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,predictor only (adv.),"{'precision': 0.8834997622444127, 'recall': 0.9682126107347577, 'f1-score': 0.9239184485330681, 'support': 1919}","{'precision': 0.5850340136054422, 'recall': 0.2598187311178248, 'f1-score': 0.3598326359832636, 'support': 331}",0.864,"{'precision': 0.7342668879249274, 'recall': 0.6140156709262913, 'f1-score': 0.6418755422581659, 'support': 2250}","{'precision': 0.8395921343335242, 'recall': 0.864, 'f1-score': 0.8409351578868525, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,distance checker only (adv.),"{'precision': 0.9420716740304369, 'recall': 1.0, 'f1-score': 0.9701718907987866, 'support': 1919}","{'precision': 1.0, 'recall': 0.6435045317220544, 'f1-score': 0.7830882352941175, 'support': 331}",0.9475555555555556,"{'precision': 0.9710358370152185, 'recall': 0.8217522658610272, 'f1-score': 0.8766300630464521, 'support': 2250}","{'precision': 0.9505935744286261, 'recall': 0.9475555555555556, 'f1-score': 0.9426498063667665, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,speed checker only (adv.),"{'precision': 0.8528888888888889, 'recall': 1.0, 'f1-score': 0.9206044615015592, 'support': 1919}","{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 331}",0.8528888888888889,"{'precision': 0.42644444444444446, 'recall': 0.5, 'f1-score': 0.4603022307507796, 'support': 2250}","{'precision': 0.7274194567901234, 'recall': 0.8528888888888889, 'f1-score': 0.7851733162762188, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,physical consistency checker only (adv.),"{'precision': 0.9420716740304369, 'recall': 1.0, 'f1-score': 0.9701718907987866, 'support': 1919}","{'precision': 1.0, 'recall': 0.6435045317220544, 'f1-score': 0.7830882352941175, 'support': 331}",0.9475555555555556,"{'precision': 0.9710358370152185, 'recall': 0.8217522658610272, 'f1-score': 0.8766300630464521, 'support': 2250}","{'precision': 0.9505935744286261, 'recall': 0.9475555555555556, 'f1-score': 0.9426498063667665, 'support': 2250}"
2021-09-01_23.13.10_bsize512_nEpoch500_nWindow20,progAttack_rule_Acce5_NoisySensor_2021-08-31_16_45_Vehicle3,Proposed method (adv.),"{'precision': 0.9626943005181348, 'recall': 0.9682126107347577, 'f1-score': 0.9654455702779944, 'support': 1919}","{'precision': 0.809375, 'recall': 0.7824773413897281, 'f1-score': 0.7956989247311828, 'support': 331}",0.9408888888888889,"{'precision': 0.8860346502590674, 'recall': 0.8753449760622429, 'f1-score': 0.8805722475045885, 'support': 2250}","{'precision': 0.9401393278641336, 'recall': 0.9408888888888889, 'f1-score': 0.9404739526442191, 'support': 2250}"
